id,expected_label,predicted_label,raw_score,final_score,decision_source,security_adjustments,content_signals,elapsed_ms,category,correct
external-v2-0426,legitimate,legitimate,0.5047357082366943,0.5047,hybrid_model,[],[],40.99690000020928,other_legitimate,True
external-v2-0427,legitimate,legitimate,0.0029653836973011494,0.003,hybrid_model,[],[],135.4734000001372,other_legitimate,True
external-v2-0428,legitimate,legitimate,0.00037778986734338105,0.0004,hybrid_model,[],[],133.93709999991188,other_legitimate,True
external-v2-0429,legitimate,legitimate,0.0011511539341881871,0.0012,hybrid_model,[],[],132.53069999973377,other_legitimate,True
external-v2-0430,legitimate,legitimate,0.0008082357235252857,0.0008,hybrid_model,[],[],140.88539999966088,other_legitimate,True
external-v2-0431,legitimate,legitimate,0.00030412693740800023,0.0003,hybrid_model,[],[],70.38969999985056,other_legitimate,True
external-v2-0432,legitimate,legitimate,0.0023798609618097544,0.0024,hybrid_model,[],[],134.55620000013369,other_legitimate,True
external-v2-0433,legitimate,legitimate,0.008650747127830982,0.0087,hybrid_model,[],[],112.96350000020539,other_legitimate,True
external-v2-0434,legitimate,legitimate,0.0023652473464608192,0.0024,hybrid_model,[],[],131.10879999976532,other_legitimate,True
external-v2-0435,legitimate,legitimate,0.44662660360336304,0.4466,hybrid_model,[],[],49.35810000006313,other_legitimate,True
external-v2-0436,legitimate,legitimate,0.0015267456183210015,0.0015,hybrid_model,[],[],134.14130000001023,other_legitimate,True
external-v2-0437,legitimate,legitimate,0.0006942317122593522,0.0007,hybrid_model,[],[],141.13589999988108,other_legitimate,True
external-v2-0438,legitimate,legitimate,0.0004270839272066951,0.0004,hybrid_model,[],[],85.08720000008907,other_legitimate,True
external-v2-0439,legitimate,legitimate,0.0024102528113871813,0.0024,hybrid_model,[],[],38.570500000332686,other_legitimate,True
external-v2-0440,legitimate,legitimate,0.0017081014811992645,0.0017,hybrid_model,[],[],87.82980000023599,other_legitimate,True
external-v2-0441,legitimate,legitimate,0.4661305248737335,0.4661,hybrid_model,[],[],145.5812999997761,other_legitimate,True
external-v2-0442,legitimate,legitimate,0.0004046430694870651,0.0004,hybrid_model,[],[],139.42690000021685,other_legitimate,True
external-v2-0443,legitimate,legitimate,0.01737678050994873,0.0174,hybrid_model,[],[],134.59849999981088,other_legitimate,True
external-v2-0444,legitimate,legitimate,0.000193087020306848,0.0002,hybrid_model,[],[],132.6417999998739,other_legitimate,True
external-v2-0445,legitimate,legitimate,0.04513339325785637,0.0451,hybrid_model,[],[],136.45089999999982,other_legitimate,True
external-v2-0446,legitimate,legitimate,0.42141228914260864,0.4214,hybrid_model,[],[],127.72809999978563,other_legitimate,True
external-v2-0447,legitimate,legitimate,0.00025254860520362854,0.0003,hybrid_model,[],[],99.20180000017353,other_legitimate,True
external-v2-0448,legitimate,legitimate,0.0006792302592657506,0.0007,hybrid_model,[],[],129.96499999962907,other_legitimate,True
external-v2-0449,legitimate,legitimate,0.0018125483766198158,0.0018,hybrid_model,[],[],25.674099999832833,other_legitimate,True
external-v2-0450,legitimate,phishing,0.993023157119751,0.993,hybrid_model,[],[],139.9517999998352,other_legitimate,False
external-v2-0451,legitimate,legitimate,0.004788093268871307,0.0048,hybrid_model,[],[],140.24789999984932,other_legitimate,True
external-v2-0452,legitimate,legitimate,0.011844477616250515,0.0118,hybrid_model,[],[],142.72609999989072,other_legitimate,True
external-v2-0453,legitimate,legitimate,0.0011815058533102274,0.0012,hybrid_model,[],[],62.94000000025335,other_legitimate,True
external-v2-0454,legitimate,legitimate,0.0015968902735039592,0.0016,hybrid_model,[],[],70.99190000008093,other_legitimate,True
external-v2-0455,legitimate,legitimate,0.0006275916821323335,0.0006,hybrid_model,[],[],132.86910000033458,other_legitimate,True
external-v2-0456,legitimate,legitimate,0.001649964484386146,0.0016,hybrid_model,[],[],35.1157999998577,other_legitimate,True
external-v2-0457,legitimate,legitimate,0.0009803514694795012,0.001,hybrid_model,[],[],140.67209999984698,other_legitimate,True
external-v2-0458,legitimate,legitimate,0.00784832239151001,0.0078,hybrid_model,[],[],132.52710000006118,other_legitimate,True
external-v2-0459,legitimate,legitimate,0.000573088473174721,0.0006,hybrid_model,[],[],134.65469999982815,other_legitimate,True
external-v2-0460,legitimate,legitimate,0.00038584781577810645,0.0004,hybrid_model,[],[],122.14360000007218,other_legitimate,True
external-v2-0461,legitimate,legitimate,0.0004075842152815312,0.0004,hybrid_model,[],[],43.717300000025716,other_legitimate,True
external-v2-0462,legitimate,legitimate,0.005255173426121473,0.0053,hybrid_model,[],[],117.61210000031497,other_legitimate,True
external-v2-0463,legitimate,legitimate,0.00044229478226043284,0.0004,hybrid_model,[],[],109.66490000009799,other_legitimate,True
external-v2-0464,legitimate,legitimate,0.00026837075711227953,0.0003,hybrid_model,[],[],82.40890000024592,other_legitimate,True
external-v2-0465,legitimate,legitimate,0.000634031486697495,0.0006,hybrid_model,[],[],134.66969999990397,other_legitimate,True
external-v2-0466,legitimate,legitimate,0.0005014064954593778,0.0005,hybrid_model,[],[],116.2242000000333,other_legitimate,True
external-v2-0467,legitimate,legitimate,0.0013385765487328172,0.0013,hybrid_model,[],[],147.96909999995478,other_legitimate,True
external-v2-0468,legitimate,legitimate,0.00313655287027359,0.0031,hybrid_model,[],[],130.6746000000203,other_legitimate,True
external-v2-0469,legitimate,legitimate,0.003198405262082815,0.0032,hybrid_model,[],[],136.61910000018906,other_legitimate,True
external-v2-0470,legitimate,legitimate,0.016804678365588188,0.0168,hybrid_model,[],[],134.37260000000606,other_legitimate,True
external-v2-0471,legitimate,legitimate,0.0011007640277966857,0.0011,hybrid_model,[],[],132.72280000001047,other_legitimate,True
external-v2-0472,legitimate,legitimate,0.0015401651617139578,0.0015,hybrid_model,[],[],134.0460000001258,other_legitimate,True
external-v2-0473,legitimate,legitimate,0.0004279225831851363,0.0004,hybrid_model,[],[],148.49249999997483,other_legitimate,True
external-v2-0474,legitimate,legitimate,0.00021029473282396793,0.0002,hybrid_model,[],[],134.6637000001465,other_legitimate,True
external-v2-0475,legitimate,legitimate,0.001840105396695435,0.0018,hybrid_model,[],[],136.63020000012693,other_legitimate,True
